time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place
1933-10-02T16:11:13.790Z,33.8148333,-118.211,6,3.07,ml,4,226,0.3344,0.36,ci,ci3361428,2016-01-27T18:46:38.360Z,
1933-10-02T15:41:41.440Z,33.7845,-118.193,6,3.25,ml,5,159,0.3635,0.38,ci,ci3361424,2016-01-27T18:37:44.090Z,
1933-10-02T15:29:27.000Z,-1.834,-80.846,15,6.7,mw,,,,,iscgem,iscgem905851,2015-05-13T18:52:43.000Z,
1933-10-02T13:26:05.660Z,33.755,-118.0115,6,3.92,ml,5,232,0.4143,0.69,ci,ci3361419,2016-01-27T18:50:52.310Z,
1933-10-02T13:12:31.150Z,33.804,-118.1776667,6,2.56,ml,3,287,0.3436,0.67,ci,ci3361418,2016-01-27T18:37:43.660Z,
1933-10-02T10:33:18.700Z,33.8385,-118.1996667,6,3.44,ml,5,156,0.3101,0.54,ci,ci3361399,2016-01-27T18:37:42.750Z,
1933-10-02T10:15:25.810Z,33.865,-118.359,6,2.5,ml,2,354,0.3229,0.37,ci,ci3361394,2016-01-27T18:33:38.030Z,
1933-10-02T09:37:23.980Z,33.8635,-118.216,0.01,2.88,ml,4,217,0.2866,0.47,ci,ci3361386,2016-01-27T18:50:50.830Z,
1933-10-02T09:31:54.180Z,33.8166667,-118.1395,6,2.63,ml,3,282,0.332,0.18,ci,ci3361382,2016-01-27T18:59:43.210Z,
1933-10-02T09:23:17.680Z,33.8305,-118.1656667,6,3.43,ml,6,155,0.3172,0.48,ci,ci3361380,2016-01-27T18:59:42.750Z,
1933-10-02T09:21:38.650Z,33.7545,-118.3123333,6,2.8,ml,3,304,0.4101,0.37,ci,ci3361379,2016-01-27T18:46:35.200Z,
1933-10-02T09:17:12.910Z,33.74,-118.137,6,2.99,ml,5,160,0.4084,0.72,ci,ci3361376,2016-01-27T18:46:34.750Z,
1933-10-02T09:15:31.750Z,33.8395,-118.2301667,6,2.72,ml,4,220,0.312,0.67,ci,ci3361374,2016-01-27T18:46:34.290Z,
1933-10-02T09:10:19.080Z,33.8218333,-118.1638333,6,4.75,ml,6,222,0.3258,0.5,ci,ci3361375,2016-01-27T18:33:37.190Z,
1933-10-01T00:49:58.480Z,35.6966667,-117.7478333,6,3.33,ml,5,184,0.468,0.23,ci,ci3361372,2016-01-27T18:50:50.370Z,
1933-09-30T07:03:01.910Z,35.337,-120.707,6,2.54,mh,0,360,2.401,0,ci,ci3361369,2016-01-27T18:50:49.460Z,
1933-09-28T17:55:07.200Z,33.4826667,-117.869,6,2.76,ml,3,302,0.6548,0.37,ci,ci3361359,2016-01-27T18:37:41.860Z,
1933-09-27T17:47:02.880Z,31.2261667,-117.0211667,6,4.09,ml,2,360,1.644,0.49,ci,ci3361353,2016-01-27T18:59:41.350Z,
1933-09-27T12:44:57.710Z,31.296,-116.9921667,6,3.16,mh,2,358,1.579,0.25,ci,ci3361352,2016-01-27T18:29:29.970Z,
1933-09-27T06:07:19.880Z,33.8281667,-118.0971667,6,3.07,ml,6,152,0.3253,0.29,ci,ci3361351,2016-01-27T18:37:40.500Z,
1933-09-26T06:18:01.960Z,36.489,-117.879,6,2.61,ml,0,360,0.356,0,ci,ci3361348,2016-01-27T18:46:33.840Z,
1933-09-25T18:51:26.000Z,37.887,86.967,10,6.7,mw,,,,,iscgem,iscgem905834,2015-05-13T18:52:43.000Z,
1933-09-25T05:19:49.990Z,33.726,-118.3343333,6,2.67,ml,3,306,0.4427,0.17,ci,ci3361340,2016-01-27T18:59:40.900Z,
1933-09-25T00:39:09.190Z,33.6646667,-117.9371667,6,2.63,ml,3,285,0.5203,0.09,ci,ci3361347,2016-01-27T18:29:29.500Z,
1933-09-24T15:19:43.000Z,51.692,-176.783,55,6.4,mw,,,,,iscgem,iscgem905829,2015-05-13T18:52:43.000Z,
1933-09-23T23:55:02.010Z,34.1173333,-116.9531667,6,2.67,ml,3,334,0.3717,0.28,ci,ci3361335,2016-01-27T18:33:36.280Z,
1933-09-23T09:24:20.070Z,33.6761667,-117.9251667,6,2.61,ml,3,282,0.5136,0.11,ci,ci3361341,2016-01-27T18:59:40.400Z,
1933-09-21T10:52:46.290Z,31.7458333,-116.5645,6,3.22,ml,4,348,1.258,0.34,ci,ci3361327,2016-01-27T18:50:48.590Z,
1933-09-21T10:26:59.890Z,31.766,-116.9666667,6,3.14,ml,3,348,1.121,0.09,ci,ci3361326,2016-01-27T18:55:19.840Z,
1933-09-19T05:26:55.510Z,33.6055,-118.2631667,6,2.84,ml,3,306,0.5469,0.1,ci,ci3361317,2016-01-27T18:46:32.510Z,
1933-09-18T14:50:01.960Z,38.006,-118.5096667,6,3.13,mh,2,360,0.9758,1.6,ci,ci3361313,2016-04-02T16:10:29.697Z,
1933-09-18T11:42:04.020Z,31.744,-116.125,6,2.93,ml,0,360,1.47,0,ci,ci3361311,2016-01-27T18:55:19.390Z,
1933-09-16T17:31:48.270Z,33.2931667,-118.2721667,6,2.93,ml,3,319,0.8572,0.13,ci,ci3361308,2016-01-27T18:37:39.130Z,
1933-09-15T03:27:44.950Z,33.8145,-116.3601667,6,3.73,ml,4,292,0.8631,0.51,ci,ci3361298,2016-01-27T18:50:48.130Z,
1933-09-14T14:05:53.630Z,33.1153333,-116.7255,6,3.05,ml,4,272,0.5104,0.43,ci,ci3361295,2016-01-27T18:46:32.060Z,
1933-09-14T08:59:01.960Z,32.052,-115.809,6,2.87,mh,0,360,1.465,0,ci,ci3361293,2016-01-27T18:50:47.670Z,
1933-09-13T23:13:21.780Z,33.8551667,-117.7736667,6,2.67,ml,4,156,0.3587,0.46,ci,ci3361291,2016-01-27T18:37:38.230Z,
1933-09-13T00:26:17.900Z,33.6893333,-116.7551667,6,2.6,mh,2,351,0.5988,0.04,ci,ci3361288,2016-01-27T18:42:04.200Z,
1933-09-11T07:31:24.150Z,33.718,-118.0106667,6,2.6,ml,3,281,0.4496,0.08,ci,ci3361281,2016-01-27T18:55:18.460Z,
1933-09-09T21:19:56.000Z,-12.279,166.371,35,6.2,mw,,,,,iscgem,iscgem905807,2015-05-13T18:52:43.000Z,
1933-09-09T13:53:18.180Z,33.5865,-117.2243333,6,3.1,ml,4,199,0.425,0.32,ci,ci3361273,2016-01-27T18:50:47.220Z,
1933-09-09T03:59:20.120Z,33.4628333,-117.9796667,6,3.16,ml,3,304,0.7022,0.74,ci,ci3361264,2016-01-27T18:37:37.770Z,
1933-09-06T21:46:01.940Z,34.728,-116.397,6,2.59,ml,0,360,1.576,0,ci,ci3361253,2016-01-27T18:55:17.520Z,
1933-09-04T08:13:56.690Z,35.1005,-118.098,6,3.08,ml,4,266,0.8754,0.81,ci,ci3361246,2016-01-27T18:59:38.120Z,
1933-09-02T06:25:03.000Z,33.404,-118.2596667,6,2.8,ml,3,314,0.7462,0.26,ci,ci3361232,2016-01-27T18:50:46.310Z,
1933-08-31T13:21:18.890Z,33.369,-117.606,6,2.68,mh,2,352,0.6519,0.15,ci,ci3361221,2016-01-27T18:37:36.400Z,
1933-08-30T04:01:19.300Z,33.401,-117.493,6,2.9,mh,2,353,0.599,0.64,ci,ci3361219,2016-01-27T18:29:27.230Z,
1933-08-29T04:16:28.200Z,33.8048333,-118.0861667,6,3.57,ml,4,224,0.3499,0.38,ci,ci3361209,2016-01-27T18:29:26.350Z,
1933-08-28T22:19:48.000Z,-60.041,-26.838,35,7.5,mw,,,,,iscgem,iscgem905786,2015-05-13T18:52:43.000Z,
1933-08-28T16:51:49.630Z,34.3426667,-119.7595,15,2.81,ml,3,283,0.1046,0.35,ci,ci3361204,2016-01-27T18:33:34.540Z,
1933-08-28T08:16:32.680Z,34.4336667,-119.9516667,14.82,2.85,mh,4,347,0.1958,0.57,ci,ci3361199,2016-01-27T18:50:44.970Z,
1933-08-26T13:05:50.060Z,33.7821667,-118.2238333,6,2.55,mh,3,293,0.368,0.29,ci,ci3361192,2016-01-27T18:55:16.600Z,
1933-08-26T10:09:29.030Z,33.401,-117.434,6,2.53,mh,2,353,0.9658,0.86,ci,ci3361190,2016-01-27T18:59:36.330Z,
1933-08-25T07:50:33.000Z,32.012,103.676,15,7.3,mw,,,,,iscgem,iscgem905779,2015-05-13T18:52:43.000Z,
1933-08-24T01:21:53.710Z,32.28,-115.604,6,3.26,mh,3,352,2.265,1.68,ci,ci3361185,2016-01-27T18:29:24.990Z,
1933-08-23T22:58:01.910Z,33.196,-115.518,6,2.94,mh,0,360,1.742,0,ci,ci3361183,2016-01-27T18:50:43.230Z,
1933-08-23T17:44:11.040Z,33.4138333,-117.857,6,2.62,mh,3,307,0.7039,0.46,ci,ci3361182,2016-01-27T18:59:35.880Z,
1933-08-22T13:37:02.130Z,33.6536667,-117.9633333,6,2.67,mh,3,286,0.5229,0.29,ci,ci3361177,2016-01-27T18:42:01.990Z,
1933-08-22T09:41:40.350Z,37.325,-118.204,6,3.08,ml,0,353.3,0.2711,0.474,ci,ci3361176,2016-01-27T18:46:28.060Z,
1933-08-21T16:29:15.030Z,33.1855,-117.9325,6,3.13,mh,3,320,0.9304,0.12,ci,ci3361167,2016-01-27T18:55:16.110Z,
1933-08-20T13:27:30.880Z,36,-120.6,6,3.21,mh,2,357,2.717,0.65,ci,ci3361161,2016-04-02T03:24:28.814Z,
1933-08-20T11:45:09.000Z,13.149,124.82,20,6.3,mw,,,,,iscgem,iscgem905767,2015-05-13T18:52:43.000Z,
1933-08-20T11:29:56.530Z,36.025,-120.578,6,3.64,ml,3,354,2.72,0.74,ci,ci3361160,2016-01-27T18:33:33.910Z,
1933-08-19T17:47:10.030Z,31.9785,-116.1818333,6,3.8,mh,2,341,1.265,0.25,ci,ci3361157,2016-01-27T18:33:33.310Z,
1933-08-19T00:16:01.980Z,35.526,-120.469,6,2.99,mh,0,360,1.247,0,ci,ci3361154,2016-01-27T18:59:35.460Z,
1933-08-16T14:52:15.780Z,31.417,-117.2623333,6,3.59,ml,3,347,2.571,0.65,ci,ci3361151,2016-01-27T18:42:01.560Z,
1933-08-16T02:15:26.840Z,33.77,-117.9481667,6,2.72,ml,2,270,0.4205,0.22,ci,ci3361147,2016-01-27T18:29:24.110Z,
1933-08-16T00:16:37.100Z,33.8061667,-117.9695,6,2.53,ml,3,265,0.3803,0.31,ci,ci3361146,2016-01-27T18:37:33.250Z,
1933-08-14T08:46:47.550Z,33.859,-116.048,6,2.72,mh,3,355,1.112,0.9,ci,ci3361144,2016-01-27T18:59:34.550Z,
1933-08-13T20:00:05.820Z,33.6866667,-118.0476667,6,2.67,mh,3,287,0.4719,0.08,ci,ci3361140,2016-01-27T18:50:41.930Z,
1933-08-12T18:25:07.280Z,33.354,-117.861,6,3.02,mh,0,352.7,0.8335,0.971,ci,ci3361134,2016-01-27T18:37:32.370Z,
1933-08-12T17:27:16.200Z,32.84,-116.826,6,2.99,ml,0,356,1.722,0.659,ci,ci3361133,2016-01-27T18:29:23.650Z,
1933-08-12T16:47:36.310Z,33.7383333,-118.0813333,6,3.19,ml,3,284,0.4158,0.57,ci,ci3361132,2016-01-27T18:59:33.630Z,
1933-08-12T08:50:45.620Z,33.5153333,-117.9525,6,2.8,mh,3,299,0.6572,0.72,ci,ci3361130,2016-01-27T18:42:00.240Z,
1933-08-11T08:54:03.000Z,25.655,98.403,10,6.4,mw,,,,,iscgem,iscgem905757,2015-05-13T18:52:43.000Z,
1933-08-11T08:09:38.350Z,33.2,-115.6,6,2.57,mh,4,318,1.429,2.73,ci,ci3361126,2016-01-27T18:59:32.750Z,
1933-08-10T19:19:53.340Z,33.871,-116.764,6,2.74,mh,3,355,0.5229,0.45,ci,ci3361122,2016-01-27T18:46:27.110Z,
1933-08-10T17:31:43.600Z,33.5866667,-117.8893333,6,2.83,mh,3,292,0.5898,0.2,ci,ci3361121,2016-01-27T18:29:23.200Z,
1933-08-09T04:59:01.980Z,32.688,-116.123,6,2.83,mh,0,360,0.9688,0,ci,ci3361114,2016-01-27T18:46:26.680Z,
1933-08-08T06:52:18.240Z,33.277,-117.873,6,2.58,ml,2,321,0.8264,0.88,ci,ci3361112,2016-01-27T18:33:31.050Z,
1933-08-08T00:08:19.890Z,33.7336667,-118.0751667,6,2.8,ml,3,285,0.4213,0.4,ci,ci3361109,2016-01-27T18:41:59.740Z,
1933-08-07T23:20:32.280Z,33.7118333,-116.1745,6,3.02,ml,2,359,1.038,0.28,ci,ci3361108,2016-01-27T18:33:30.450Z,
1933-08-07T08:47:21.150Z,33.7068333,-117.9753333,6,3.03,ml,3,280,0.4696,0.28,ci,ci3361106,2016-01-27T18:37:31.910Z,
1933-08-06T03:32:33.800Z,33.2725,-116.1936667,6,4.64,ml,3,299,0.9795,0.38,ci,ci3361104,2016-01-27T18:41:59.260Z,
1933-08-05T23:31:15.090Z,33.284,-116.0361667,6,4.42,ml,3,306,1.105,0.51,ci,ci3361103,2016-01-27T18:29:22.740Z,
1933-08-05T13:37:50.240Z,33.416,-117.332,6,2.59,ml,0,360,1.011,0,ci,ci3361102,2016-01-27T18:55:14.780Z,
1933-08-04T10:08:01.930Z,33.354,-117.558,6,2.71,ml,0,360,0.9428,0,ci,ci3361100,2016-01-27T18:50:38.930Z,
1933-08-04T08:45:01.970Z,33.456,-117.718,6,3.34,ml,0,360,0.787,0,ci,ci3361099,2016-01-27T18:55:14.330Z,
1933-08-04T04:17:49.740Z,33.406,-117.586,6,3.87,ml,0,360,0.8865,0,ci,ci3361097,2016-01-27T18:55:13.900Z,
1933-08-02T16:13:47.600Z,33.688,-118.17,6,2.76,mh,0,360,0.4593,0,ci,ci3361092,2016-01-27T18:55:13.390Z,
1933-08-02T12:48:01.920Z,33.688,-115.994,6,2.54,mh,0,360,1.189,0,ci,ci3361091,2016-01-27T18:50:38.050Z,
1933-08-01T03:58:40.810Z,33.8716667,-116.1235,6,3.12,ml,2,358,1.048,0.38,ci,ci3361088,2016-01-27T18:29:21.830Z,
1933-07-31T08:22:01.960Z,33.25,-117.25,6,2.54,ml,0,360,1.18,0,ci,ci3361085,2016-01-27T18:50:37.640Z,
1933-07-31T07:41:56.290Z,36.693,-118.183,6,3.04,mh,0,360,2.539,0.595,ci,ci3361084,2016-01-27T18:59:31.360Z,
1933-07-31T02:19:18.780Z,33.522,-117.744,6,2.67,ml,0,360,0.7189,0,ci,ci3361083,2016-01-27T18:41:58.380Z,
1933-07-30T15:48:03.030Z,36.41,-117.4135,6,3.01,ml,2,241,0.9186,0.07,ci,ci3361082,2016-01-27T18:50:37.190Z,
1933-07-30T14:41:17.980Z,33.607,-117.808,6,2.53,ml,0,360,0.6188,0.561,ci,ci3361081,2016-01-27T18:37:31.460Z,
1933-07-28T05:47:01.950Z,34.272,-117.056,6,2.51,mh,0,360,0.9324,0,ci,ci3361079,2016-01-27T18:37:31.040Z,
1933-07-25T19:13:01.930Z,32.677,-114.844,6,3.33,mh,0,360,2.039,0,ci,ci3361072,2016-01-27T18:46:24.870Z,
1933-07-24T18:55:37.000Z,-16.346,-172.75,25,6.5,mw,,,,,iscgem,iscgem905737,2015-05-13T18:52:43.000Z,
1933-07-24T12:23:01.000Z,33.559,-116.989,6,2.59,mh,0,360,1.146,0,ci,ci3361033,2016-01-27T18:50:36.280Z,
1933-07-23T22:59:55.910Z,33.2093333,-116.282,6,3.45,ml,4,297,0.8865,0.7,ci,ci10087178,2016-01-27T18:37:30.170Z,
1933-07-22T22:11:05.250Z,33.9895,-116.4421667,6,3.34,ml,5,241,0.7754,0.33,ci,ci3361023,2016-01-27T18:33:29.190Z,
1933-07-22T20:55:19.000Z,52.616,-169.148,30,6.9,mw,,,,,iscgem,iscgem905732,2015-05-13T18:52:43.000Z,
1933-07-22T11:42:24.280Z,33.4,-117.6,6,3.01,mh,0,360,0.8852,0,ci,ci3361016,2016-04-02T17:01:25.991Z,
1933-07-21T17:41:03.520Z,33.4,-117.6,6,2.78,mh,0,360,0.8852,0,ci,ci3361013,2016-01-27T18:37:28.790Z,
1933-07-21T07:37:50.130Z,33.4,-117.6,6,2.64,mh,0,360,0.8852,0.007,ci,ci3361011,2016-01-27T18:46:24.440Z,
1933-07-21T04:58:24.630Z,33.435,-117.701,6,2.58,mh,0,360,0.8122,0,ci,ci3361010,2016-01-27T18:37:29.220Z,
1933-07-20T23:13:55.000Z,38.659,144.946,15,5.8,mw,,,,,iscgem,iscgem905728,2015-05-13T18:52:43.000Z,
1933-07-20T14:46:01.930Z,34.229,-119.002,6,3.36,ml,2,354,0.6266,0.15,ci,ci3361007,2016-01-27T18:33:28.650Z,
1933-07-19T12:25:28.440Z,32.7463333,-115.8951667,6,3.41,mh,3,321,1.15,0.71,ci,ci3360999,2016-01-27T18:59:30.440Z,
1933-07-19T10:36:51.610Z,33.9026667,-117.5306667,6,2.67,ml,3,241,0.1577,0.38,ci,ci3360998,2016-01-27T18:55:12.050Z,
1933-07-17T18:33:01.980Z,34.536,-117.456,6,2.58,mh,2,359,0.5876,0.7,ci,ci3360968,2016-01-27T18:33:27.620Z,
1933-07-17T15:16:39.720Z,31.437,-116.1326667,6,3.82,mh,2,349,1.711,0.37,ci,ci3360957,2016-01-27T18:59:29.980Z,
1933-07-17T04:28:57.070Z,33.8226667,-118.1431667,6,2.82,ml,3,282,0.3258,0.43,ci,ci3360953,2016-01-27T18:29:20.050Z,
1933-07-17T03:48:32.370Z,35.811,-117.96,6,2.9,ml,0,360,1.668,0.154,ci,ci3360952,2016-01-27T18:37:28.350Z,
1933-07-16T07:53:01.950Z,33.736,-117.917,6,2.96,mh,0,360,0.4625,0,ci,ci3360949,2016-01-27T18:41:55.640Z,
1933-07-15T18:42:42.600Z,33.722,-117.943,6,2.7,ml,0,360,0.4657,0,ci,ci3360946,2016-01-27T18:33:27.190Z,
1933-07-13T14:39:01.910Z,33.369,-118.17,6,2.55,mh,0,360,0.7774,0,ci,ci3360932,2016-01-27T18:37:27.470Z,
1933-07-13T14:29:01.950Z,33.369,-117.393,6,2.59,mh,0,360,1.012,0,ci,ci3360930,2016-01-27T18:29:19.590Z,
1933-07-13T06:04:38.590Z,36.07,-117.942,6,2.74,ml,0,360,1.926,0.139,ci,ci3360901,2016-01-27T18:55:11.590Z,
1933-07-12T14:47:49.910Z,33.378,-117.687,6,2.71,mh,0,360,0.8679,0,ci,ci3360898,2016-01-27T18:50:34.040Z,
1933-07-11T19:04:10.060Z,34.8165,-118.8395,6,3.35,ml,4,240,0.8134,0.3,ci,ci3360892,2016-01-27T18:33:25.860Z,
1933-07-10T09:46:54.540Z,33.6601667,-117.126,6,2.53,mh,3,331,0.392,0.58,ci,ci3360888,2016-01-27T18:59:29.110Z,
1933-07-10T03:22:04.000Z,18.243,-104.044,15,6.4,mw,,,,,iscgem,iscgem905697,2015-05-13T18:52:43.000Z,
1933-07-09T17:13:58.240Z,34.6023333,-120.9653333,6,3.46,ml,3,358,1.045,0.65,ci,ci3360886,2016-01-27T18:41:55.180Z,
1933-07-09T12:30:40.000Z,44.546,150.271,15,6.6,mw,,,,,iscgem,iscgem905688,2015-05-13T18:52:43.000Z,
1933-07-09T01:30:03.000Z,44.792,150.032,15,6.4,mw,,,,,iscgem,iscgem905682,2015-05-13T18:52:43.000Z,
1933-07-06T13:23:01.990Z,34.247,-116.745,6,2.5,mh,0,360,1.088,0,ci,ci3360877,2016-01-27T18:50:32.320Z,
1933-07-06T06:23:08.670Z,33.684,-118.2821667,6,2.85,ml,3,304,0.4724,0.18,ci,ci3360876,2016-01-27T18:59:28.660Z,
1933-07-04T13:49:57.770Z,31.63,-115.968,6,3.62,mh,0,360,3.121,0,ci,ci3360872,2016-01-27T18:41:54.730Z,
1933-07-04T10:09:25.900Z,31.598,-115.973,6,3.64,mh,0,360,3.145,0,ci,ci3360869,2016-01-27T18:33:24.570Z,
1933-07-01T01:52:51.740Z,33.7005,-118.0981667,6,2.78,ml,4,214,0.4509,0.41,ci,ci3360854,2016-01-27T18:55:11.130Z,
1933-06-30T23:21:46.790Z,33.7231667,-118.0546667,6,3.44,ml,4,207,0.4351,0.24,ci,ci3360842,2016-01-27T18:59:28.210Z,
1933-06-30T16:14:25.870Z,31.4651667,-115.982,6,3.44,ml,2,347,1.763,0.13,ci,ci3360841,2016-01-27T18:33:24.120Z,
1933-06-30T10:42:09.580Z,34.0426667,-116.3028333,6,2.98,ml,3,297,0.8923,0.47,ci,ci3360840,2016-01-27T18:46:21.290Z,
1933-06-30T06:04:06.370Z,34.6345,-120.129,6,2.79,ml,4,343,0.3927,0.25,ci,ci3360839,2016-01-27T18:29:18.260Z,
1933-06-29T21:58:11.050Z,34.094,-117.2173333,6,3.06,ml,3,312,0.1652,0.38,ci,ci3360835,2016-01-27T18:59:27.740Z,
1933-06-27T13:04:01.930Z,36.664,-116.354,6,3.08,ml,0,360,1.554,0,ci,ci3360828,2016-01-27T18:41:52.830Z,
1933-06-26T06:27:48.150Z,34.0335,-120.251,6,4.45,ml,5,274,1.73,0.66,ci,ci3360826,2016-01-27T18:59:26.370Z,
1933-06-26T06:25:40.420Z,34.2196667,-120.1231667,6,4.42,ml,6,270,1.62,0.38,ci,ci3360824,2016-01-27T18:33:23.250Z,
1933-06-25T06:29:58.810Z,33.9171667,-116.213,6,2.81,ml,2,305,0.9692,0.39,ci,ci3360822,2016-01-27T18:50:31.410Z,
1933-06-24T21:54:49.000Z,-5.226,104.596,20,7.6,mw,,,,,iscgem,iscgem905657,2015-05-13T18:52:43.000Z,
1933-06-24T06:20:01.950Z,33.105,-116.407,6,2.75,ml,0,360,0.7517,0,ci,ci3360848,2016-01-27T18:41:51.920Z,
1933-06-23T23:59:30.470Z,34.0308333,-121.5403333,6,3.82,ml,4,324,1.567,0.52,ci,ci3360816,2016-01-27T18:50:30.960Z,
1933-06-23T13:50:24.980Z,31.0845,-116.982,6,3.44,ml,2,359,1.789,0.57,ci,ci3360811,2016-01-27T18:37:25.200Z,
1933-06-23T13:07:18.810Z,33.5643333,-117.8873333,6,2.5,ml,2,295,0.6042,0.43,ci,ci3360807,2016-01-27T18:33:22.340Z,
1933-06-22T23:27:57.360Z,33.7183333,-117.9011667,6,2.8,ml,2,276,0.4842,0.36,ci,ci3360805,2016-01-27T18:46:19.930Z,
1933-06-22T21:08:39.440Z,37.7215,-118.4365,6,3.19,ml,2,359,0.6861,0.11,ci,ci3360804,2016-01-27T18:29:16.890Z,
1933-06-22T12:41:02.660Z,37.5623333,-118.832,6,4.21,ml,2,343,0.6983,0.13,ci,ci3360803,2016-01-27T18:33:21.880Z,
1933-06-22T12:36:30.480Z,37.7068333,-118.4003333,6,4.58,ml,3,327,0.6654,0.65,ci,ci3360802,2016-01-27T18:33:21.390Z,
1933-06-20T16:14:13.130Z,33.7721667,-118.0446667,6,3.03,ml,3,202,0.3898,0.11,ci,ci3360800,2016-01-27T18:33:20.940Z,
1933-06-20T13:25:53.320Z,33.5851667,-117.9726667,6,3,ml,2,294,0.5856,0.71,ci,ci3360799,2016-01-27T18:37:24.750Z,
1933-06-20T10:04:09.090Z,33.7488333,-118.0123333,6,2.98,ml,3,198,0.4199,0.07,ci,ci3360797,2016-01-27T18:29:15.960Z,
1933-06-19T22:27:25.500Z,33.741,-117.926,6,2.97,ml,3,308,0.4546,7.43,ci,ci3360796,2016-01-27T18:50:30.080Z,
1933-06-18T21:37:36.000Z,38.083,142.484,30,7.2,mw,,,,,iscgem,iscgem905646,2015-05-13T18:52:43.000Z,
1933-06-18T14:58:12.860Z,33.704,-117.969,6,3.54,ml,3,298,0.4741,2.33,ci,ci3360794,2016-01-27T18:33:20.480Z,
1933-06-18T03:54:00.000Z,-14.796,-172.682,15,6.2,mw,,,,,iscgem,iscgem905644,2015-05-13T18:52:43.000Z,
1933-06-17T22:07:51.630Z,33.716,-118.099,6,2.81,ml,2,306,0.4355,1.24,ci,ci3360793,2016-01-27T18:55:09.770Z,
1933-06-14T15:47:31.930Z,33.9361667,-118.9126667,6,3.3,ml,3,221,0.6511,0.49,ci,ci3360782,2016-01-27T18:33:20.010Z,
1933-06-14T14:56:04.900Z,32.9,-115.5,6,2.79,ml,3,327,1.476,1.8,ci,ci3360781,2016-01-27T18:29:15.490Z,
1933-06-13T08:54:29.660Z,32.8568333,-115.5071667,6,2.79,mh,2,324,1.47,0.31,ci,ci3360774,2016-01-27T18:59:24.970Z,
1933-06-13T08:43:53.280Z,32.8178333,-115.3091667,6,2.8,mh,2,328,1.638,0.48,ci,ci3360773,2016-01-27T18:33:19.590Z,
1933-06-12T18:42:22.170Z,33.8355,-118.0205,6,2.62,ml,3,266,0.3363,0.19,ci,ci3360771,2016-01-27T18:29:14.580Z,
1933-06-11T21:12:35.290Z,34.4366667,-120.1191667,6,3.28,ml,4,305,0.3341,0.39,ci,ci3360760,2016-01-27T18:37:23.820Z,
1933-06-11T19:41:42.180Z,33.8175,-118.149,6,3.09,ml,4,223,0.3306,0.17,ci,ci3360758,2016-01-27T18:46:18.060Z,
1933-06-11T19:20:00.440Z,33.8428333,-118.2741667,6,2.93,ml,2,350,0.3166,0.03,ci,ci3360757,2016-01-27T18:55:08.400Z,
1933-06-11T06:28:56.210Z,33.8138333,-118.1768333,6,3.24,ml,4,220,0.3338,0.17,ci,ci3360756,2016-01-27T18:33:17.770Z,
1933-06-08T18:59:11.570Z,33.8015,-118.1123333,6,2.79,ml,3,280,0.3495,0.19,ci,ci3360745,2016-01-27T18:29:13.210Z,
1933-06-07T07:21:58.420Z,33.6256667,-117.9313333,6,3.26,ml,4,197,0.5583,0.23,ci,ci3360741,2016-01-27T18:37:23.320Z,
1933-06-06T18:19:42.110Z,34.397,-119.583,6,2.78,ml,0,360,1.195,0,ci,ci3360736,2016-01-27T18:29:12.760Z,
1933-06-06T18:17:33.460Z,34.249,-119.7631667,6,3.12,ml,4,275,0.1954,0.31,ci,ci3360735,2016-01-27T18:55:07.950Z,
1933-06-06T11:19:03.750Z,34.4353333,-120.081,6,3.12,ml,4,348,0.3026,0.28,ci,ci3360732,2016-01-27T18:41:50.090Z,
1933-06-06T02:32:57.780Z,33.703,-117.9585,6,3.11,ml,4,239,0.4782,0.3,ci,ci3360729,2016-01-27T18:46:17.580Z,
1933-06-05T19:50:22.740Z,33.7041667,-117.9591667,6,2.99,ml,3,280,0.4769,0.15,ci,ci3360728,2016-01-27T18:55:06.580Z,
1933-06-05T18:30:33.570Z,33.5988333,-117.9935,6,3.65,ml,4,249,0.5678,0.33,ci,ci3360726,2016-01-27T18:46:17.080Z,
1933-06-04T10:02:42.160Z,33.8531667,-118.2268333,6,2.8,ml,3,290,0.2981,0.34,ci,ci3360720,2016-01-27T18:55:06.090Z,
1933-06-03T23:19:33.390Z,33.8136667,-118.1836667,6,2.8,ml,3,287,0.3341,0.31,ci,ci3360718,2016-01-27T18:29:12.330Z,
1933-05-31T23:49:20.820Z,33.415,-117.609,6,2.72,ml,0,360,0.8686,0,ci,ci3360712,2016-01-27T18:46:15.230Z,
1933-05-31T09:56:43.280Z,33.8233333,-118.1541667,6,2.56,ml,3,283,0.3246,0.22,ci,ci3360710,2016-01-27T18:46:14.790Z,
1933-05-29T09:15:14.930Z,36.1248333,-117.5453333,6,2.66,ml,3,280,0.3258,0.15,ci,ci3360705,2016-01-27T18:29:11.420Z,
1933-05-27T16:58:50.760Z,33.723,-118.099,6,3.21,ml,2,349,0.4286,0.69,ci,ci3360697,2016-01-27T18:46:13.810Z,
1933-05-27T08:19:02.130Z,33.0968333,-118.2846667,6,3.58,ml,2,356,1.053,0.11,ci,ci3360694,2016-01-27T18:50:28.270Z,
1933-05-26T16:54:46.350Z,33.8665,-118.085,6,2.97,ml,2,343,0.2902,0.25,ci,ci3360691,2016-01-27T18:46:13.350Z,
